"b'Trump Blasts U.S. Anchor Baby Policy: \xe2\x80\x98You\xe2\x80\x99re Violating Something Very Sacred, You\xe2\x80\x99re Violating a Border\xe2\x80\x99'",http://www.breitbart.com/big-government/2018/04/06/trump-blasts-u-s-anchor-baby-policy-youre-violating-something-very-sacred-youre-violating-a-border/,"During a roundtable discussion in West Virginia, Trump slammed the birthright citizenship policy — illegal aliens’ children are commonly referred to as “anchor babies” — noting that fellow Western nations do not have such a policy.Trump said:If you have a baby on our land, congratulations. That baby is a United States citizen. We’re the only one. Now Mexico has very tough policies. They can do whatever they want, which is the way it should be. You’re violating something very sacred. You’re violating a border. [Emphasis added]As Breitbart News reported, there are 4.5 million anchor babies in the U.S. under the age of 18-years-old. This estimate does not include the potentially millions of anchor babies who are older than 18-years-old.The 4.5 million anchor babies estimate exceeds the four million American children born every year. In the next decade, the CBO estimates that there will be at least another 600,000 anchor babies born in the U.S., which would put the anchor baby population on track to exceed annual American births — should the U.S. birth rate not increase — by more than one million anchor babies.The birthright citizenship debate was not always partisan, as it currently is, with establishment Republicans and Democrats supporting anchor babies.Former Senate Majority Leader Harry Reid (D-NV) once opposed birthright citizenship, saying in 1993 that “no sane country” would reward illegal aliens with U.S. citizenship for their children.Proponents of birthright citizenship often claim the 14th Amendment to the U.S. Constitution requires the policy. The Supreme Court, however, has never explicitly ruled that the children of illegal aliens must be granted automatic citizenship and many legal scholars dispute the idea.John Binder is a reporter for Breitbart News. Follow him on Twitter at @JxhnBinder. "
"b'\xe2\x80\x98Zero Tolerance\xe2\x80\x99 for Illegals, Says Jeff Sessions'",http://www.breitbart.com/big-government/2018/04/06/zero-tolerance-jeff-sessions-issues-new-memo-forbidding-leniency-at-the-border/,"The memo for Sessions’ office calls on U.S. attorneys on the Southwest Border to adopt a ‘zero-tolerance’ policy to prosecute every alleged border jumpers sent to them by the Department of Homeland Security.This policy ends the commonplace practice of simply returning border-crossers to Mexico or their own country, and it creates a huge economic risk for the poor young migrants seeking low-wage jobs in the United States. If caught, they will lose several months or even years of much-needed earnings while they sit in a U.S. jail, so creating more economic problems for their families and also angering the coyotes who expect the migrants to pay off their smuggling costs.Pro-American immigration reformers welcomed the decision.“The attorney general’s zero-tolerance approach is a welcome and needed change after too many years of catch-and-release policy,” said Dale Wilcox, director of the Immigration Reform Law Institute. “When the federal government’s voice on illegal immigration is firm and backed with consistent actions, the result will be less illegal border crossings and safer communities.”The statute, 8 U.S.C. § 1325(a), specifies a misdemeanor sentence up to six months for a first-time illegal entry and a felony penalty of up to two years for subsequent offenses.“This zero tolerance policy shall supersede any existing policies,” Session said in a Friday press release, referencing the GOP-controlled Congress which failed to pass reforms or provide funds for President Donald Trump’s signature border wall. He continued:The situation at our Southwest Border is unacceptable. Congress has failed to pass effective legislation that serves the national interest—that closes dangerous loopholes and fully funds a wall along our southern border. As a result, a crisis has erupted at our Southwest Border that necessitates an escalated effort to prosecute those who choose to illegally cross our border.Arrests on the border, after plummeting last year as President Trump took office, appear to have shot back up. Perhaps most illustrative of the challenges faced was the audacity of leftist non-profits sponsoring a “caravan” of more that 1,000 Central American migrants to walk through Mexico and take advantage of America’s asylum laws. Political pressure convinced Mexico to break the caravan up before it reached the American border.The memo is the fulfillment of an effort that began last April when Sessions issued the first set of new prosecution guidelines to end what he called then “catch-and-release” policies. At the time, DoJ recommend prosecuting all repeat illegal entry offenders, but Friday’s memo goes further and returns to President George W. Bush’s limited policy of “Operation Streamline.”Project Streamline was used in certain border districts until the Obama administration suspended the program under pressure from open-borders Republican Sens. Jeff Flake and John McCain (R-AZ) in 2015. Sessions specifically referenced the success of Operation Streamline in his new memo.The Attorney General issued the following warning:To those who wish to challenge the Trump Administration’s commitment to public safety, national security, and the rule of law, I warn you: illegally entering this country will not be rewarded, but will instead be met with the full prosecutorial powers of the Department of Justice. To the Department’s prosecutors, I urge you: promoting and enforcing the rule of law is vital to protecting a nation, its borders, and its citizens. You play a critical part in fulfilling these goals, and I thank you for your continued efforts in seeing to it that our laws—and as a result, our nation—are respected.The new memo comes as a broad administration push on border security is underway. Somewhere between two and four thousand National Guardsmen are slated to be sent to the border to reinforce the U.S. Border Patrol in its mission.Meanwhile, the immigration courts, under Attorney General Sessions authority as part of the Justice Departments Executive Office of Immigration Review (EOIR), have increased their rate of deportation proceedings to the levels that prevailed before the Obama years."
b'Poll: Working-Class Americans Most Supportive of Trump\xe2\x80\x99s Immigration Agenda Thus Far',http://www.breitbart.com/big-government/2018/04/06/poll-working-class-americans-most-supportive-of-trumps-immigration-agenda-thus-far/,"A new Rasmussen Reports poll reveals that a majority of Americans earning between $30,000 to $50,000 a year say Trump is doing a good or excellent job on the issue of immigration a year and a few months into his presidency.Meanwhile, only 40 percent of working and middle-class Americans said Trump was doing a “poor” job on the immigration issue.The least supportive of Trump’s immigration agenda so far are wealthy Americans, who profit from a never-ending flow of mass immigration whereby the U.S. admits more than 1.5 million illegal and legal immigrants every year.Among Americans earning $200,000 a year, nearly 60 percent said they believed Trump was doing a bad job on immigration. Only 30 percent of wealthy Americans said they thought Trump’s immigration agenda thus far was “excellent” or “good.”Trump has yet to secure funding and full construction of a border wall along the U.S.-Mexico border, despite it being his biggest campaign promise. Meanwhile, border-crossings have surged back to Obama-era levels and are expected to be overwhelmingly high this year if a wall is not built.Spending Bill: Trump Banned from Building Border Wall with Prototypes He Toured in San Diegohttps://t.co/ZQFuQC4j96— John Binder 👽 (@JxhnBinder) March 23, 2018Meanwhile, Americans’ wages — which were on the rise months ago — have slowed down as illegal immigration continues as usual and ICE is not given any more manpower than they had a year ago to deport illegal aliens living in the interior of the country.In the first couple of months of 2018, Trump’s tight labor market, through increased immigration enforcement, yielded history-making wage growth for American workers in the construction industry, the garment industry, for workers employed at small businesses, and black Americans.Likewise, in Fiscal Year 2018 so far, more than 13,000 “unaccompanied minor” border-crossers have been resettled throughout the U.S., as Breitbart News reported.Currently, the U.S. admits more than 1.5 million legal and illegal immigrants every year, with more than 70 percent coming to the country through the process known as “chain migration,” whereby naturalized citizens can bring an unlimited number of foreign relatives to the U.S. In the next 20 years, the current U.S. legal immigration system is on track to import roughly 15 million new foreign-born voters. Between seven and eight million of those foreign-born voters will arrive in the U.S. through chain migration.John Binder is a reporter for Breitbart News. Follow him on Twitter at @JxhnBinder. "
b'Top Banker Wants More Cheap White-Collar Immigrants',http://www.breitbart.com/immigration/2018/04/06/top-banker-wants-more-cheap-white-collar-immigration/,"Chairman Jamie Dimon’s call for more white-collar skilled immigration comes as U.S. companies rush to use the government’s offer of 85,000 H-1B visas which allow foreign college graduates to work in the U.S. for at least three years. When the H-1B is combined with various other visa-worker programs, more than 1 million college-grad guest workers are already holding U.S. jobs — and cutting salaries for American graduates.“Those who get an advanced degree in the United States should receive a green card along with their diploma,” Dimon said in his annual letter to investors. “We need these skilled individuals in America.”“Forty percent of foreign students who receive advanced degrees in science, technology and math (300,000 students annually) have no legal way of staying here, although many would choose to do so,” he said in the April 5 letter. “Most students from countries outside the United States pay full freight to attend our universities but many are forced to take the training back home.”Dimon is an investor, not an employee, so he makes more money by expanding the size of the economy and growing values on Wall Street, almost regardless of employees’ per-capita wages and salaries.JPMorgan is already a huge user of the H-1B program and has requested roughly 6,000 H-1B visas since 2014.Democrat leader on Wall St asks CEOs to work with unions to raise wages, so preserving ""workers’ confidence in the economic system."" But Rubin opposes immigration reform to raise wages via a tight labor market. That's bad for Wall Street (and the party). https://t.co/mHz9ZzVoSG— Neil Munro (@NeilMunroDC) March 6, 2018Dimon caveated his call for cheaper labor by focusing on people with “advanced degrees in science, technology and math.”But that caveat means little for American graduates because most skilled degrees include at least one of these subjects, such as statistics in a business degree and medical biology in a healthcare degrees. The federal government already lists a very wide variety of white-collar and skilled blue-collar jobs which can be won by foreign college graduate via the “Optional Practical Training” program. The list includes:dairy science… horticultural science…  environmental studies … natural resources conservation … urban forestry … artificial intelligence … computer graphics … solar energy … naval science … cyber/electronic operations and warfare … nutrition sciences … sustainability studies … child psychology … archaeology … medical science … veterinary physiology … business statistics … management science.Dimon’s call for more and cheaper white-collar labor is echoed by other business groups, including FWD.us, a lobby for information-technology investors.In 2013, the Senate’s “Gang of Eight” immigration-and-amnesty bill included a section allowing universities to get green cards for all of their foreign customers. If the measure had passed, the white-collar labor market would have been flooded with a potentially unlimited supply of foreign college-grad seeking to work and living in the United States. That oversupply would have cut salaries for millions of young Americans graduates who need to pay their college debts, get married, buy houses and support children.But it was opposition from voters — amid near-universal support in the established media — which killed the cheap white-collar labor provision and the amnesty bill. That opposition was recognized by New York real-estate investor Donald Trump, who used it to win the White House in 2016.University groups strongly support the proposal to give their customers the hugely valuable bonus of green cards and citizenship. If made law, it would effectively allow academics and administrators — and the owners of private universities — to pocket the proceeds from selling the hugely valuable prize of Americans’ citizenship.Four million Americans turn 18 each year and begin looking for good jobs in the free market.But the federal government inflates the supply of new labor by annually accepting roughly 1.1 million new legal immigrants, by providing work-permits to roughly 3 million resident foreigners, and by doing little to block the employment of roughly 8 million illegal immigrants.The Washington-imposed economic policy of economic growth via mass-immigration shifts wealth from young people towards older people, it floods the market with foreign labor, spikes profits and Wall Street values by cutting salaries for manual and skilled labor offered by blue-collar and white-collar employees. It also drives up real estate prices, widens wealth-gaps, reduces high-tech investment, increases state and local tax burdens, hurts kids’ schools and college education, pushes Americans away from high-tech careers, and sidelines at least 5 million marginalized Americans and their families, including many who are now struggling with opioid addictions.     "
b'Billionaire Charles Koch: \xe2\x80\x98We\xe2\x80\x99re Working Hard Against\xe2\x80\x99 Trump\xe2\x80\x99s Pro-American Tariffs on China',http://www.breitbart.com/big-government/2018/04/06/billionaire-charles-koch-were-working-hard-against-trumps-pro-american-tariffs-on-china/,"Charles and David Koch are two of the Republican Party’s biggest billionaire donors, supporting an agenda of endless multinational free trade agreements and open borders, which keep U.S. wages stagnant.In an interview with the Washington Examiner, Koch hinted that Trump’s 25 percent tariff on imported steel and ten percent tariff on aluminum — both designed to revive the U.S. manufacturing base — would potentially lead to socialism.Koch also denounced Trump’s popular efforts to crack down on cheap, imported products from China.Koch told the Washington Examiner:The less trade we have the worse everybody is. I mean, the less exports we have the less imports we have and that makes us worse off. And the more we isolate ourselves, the less we learn of improvements and developments and innovations around the world.…We’re working hard against all these other protectionist trade barriers that are just different forms of corporate welfare which, other than a few special interests, will make Americans worse off.In the last year, the Koch brothers have been on a campaign against Trump’s trade and immigration agenda, both designed to increase U.S. manufacturing and increase wages for American workers.Like immigration, though, the Koch brothers remain out of touch with Republican voters and the majority of Americans on the issue of trade.For example, the most recent Morning Consult poll revealed that nearly 60 percent of Americans say tariffs on imported Chinese steel and aluminum were necessary for the U.S.-China economic relationship.Unlike Trump and his base of supporters, the Koch brothers prefer the Washington, DC,-imposed cheap labor, free trade economic model wherein American workers’ wages remain stagnant and foreign products continue to flow into the country.That economic model relies on more than 1.5 million illegal and legal immigrants being admitted to the U.S. every year, driving down Americans’ wages, and corporations moving their manufacturing and production overseas only to export their cheap products back into the country.This week, the Trump administration announced $50 billion worth of tariffs and restrictions it will impose on imported products from China, Breitbart News‘s John Carney reported.Meanwhile, free trade with China has resulted in the elimination of millions of American jobs. For example, in a report by the Economic Policy Institute, between 2001 and 2015, about 3.4 million U.S. jobs were lost due to the country’s trade deficit with China.Of the 3.4 million U.S. jobs lost in that time period, about 2.6 million were lost in the crippled manufacturing industry, making up about three-fourths of the loss of jobs from the U.S.-Chinese trade deficit.The AtlasThe Rust Belt has been one of the hardest regions hit because of U.S. free trade with Mexico. In total, about 700,000 U.S. workers have been displaced, including:Meanwhile, since the North American Free Trade Agreement (NAFTA) took effect in the 1990s, at least one million net U.S. jobs have been lost because of the free trade deal. Between 2000 and 2014, there have been about five million manufacturing jobs lost across the country as trade deficits continue soaring.One former steel town in West Virginia lost 94 percent of its steel jobs because of NAFTA, with nearly 10,000 workers in the town being displaced from the steel industry.John Binder is a reporter for Breitbart News. Follow him on Twitter at @JxhnBinder."
b'John McCain Urges United States to Rejoin Trans-Pacific Partnership',http://www.breitbart.com/big-government/2018/04/06/john-mccain-urges-united-states-to-rejoin-trans-pacific-partnership/,"“It’s easy to punish China. It’s a lot harder to hold it truly accountable and change its behavior,” the senator wrote on Twitter. “That requires a real strategy and positive trade agenda, which is why the US should rejoin the #TPP11.”TPP-11 is the new version of the free trade partnership in Asia after Trump withdrew from the deal because it wasn’t fair to the United States.McCain criticized Trump for withdrawing from the TPP trade deal, during a May speech in Australia calling it a “serious mistake.”Trump indicated in January that he’s open to the idea of rejoining the TPP if he could make “a substantially better deal” than Obama’s effort.It’s easy to punish #China. It’s a lot harder to hold it truly accountable and change its behavior. That requires a real strategy and positive trade agenda, which is why the US should rejoin the #TPP11.— John McCain (@SenJohnMcCain) April 6, 2018 "
"b'Chris Wallace: Trump\xe2\x80\x99s Attacks on the Media Bother Me, But There \xe2\x80\x98Absolutely\xe2\x80\x99 Is Bias in Mainstream Media'",http://www.breitbart.com/video/2018/04/06/chris-wallace-trumps-attacks-media-bother-absolutely-bias-mainstream-media/,"On Friday’s broadcast of the Fox News Channel’s “America’s Newsroom,” FNC anchor Chris Wallace stated that President Trump’s “unprecedented” criticisms of the media bother him, in particular, the president criticizing the press during his news conference with the presidents of Baltic nations. Wallace added that there is clearly bias in the mainstream media.Wallace said, “Well look, I think there are two things that are going on here, and I think they can both be true. I think that the president has been engaged in — and I’ve said this before — in an unprecedented attack on the media. As a member of the media, maybe not a member of the mainstream media, but a member of the media, and I’ve been doing this for almost half a century, it bothers me. I was particularly distressed, I have to say, when the president held that joint news conference with the three presidents of the Baltic nations, and — you know, it’s one thing when we fight amongst ourselves, it’s a different thing when it’s on the international stage — talked about the fake media. You know, I’ve never heard a president bash the media when it’s on — when he’s dealing with foreign leaders.”He added, “On the other hand, do I think that there is bias among members of the mainstream media? Absolutely. You can see it on the front pages of some newspapers. You can see it on the lead on some of the newscasts that — or so-called newscasts of some of our competitors. So, I think both of those things are true. And I’m not sure that it’s especially healthy for the country.”Follow Ian Hanchett on Twitter @IanHanchett"
"b'GOP Rep. Blake Farenthold Resigns, Was Planning to Wait Until End of Term'",http://www.breitbart.com/big-government/2018/04/06/gop-rep-blake-farenthold-resigns-was-planning-to-wait-until-end-of-term/,"“While I planned on serving out the remainder of my term in Congress, I know in my heart it’s time for me to move along and look for new ways to serve,” Politico quoted in a statement from the congressman’s office.There were no accompanying new revelations about the 2014 sexual harassment lawsuit settlement he made with former staffers. The suit contained no allegations of inappropriate sexual contact and is entirely concerned with jokes and insults Farenthold allegedly made.Michael Rekola, a former male staffer, claimed on CNN that Farenthold’s lewd jokes were serious enough for him to go to the House Ethics Committee and forced him to “seek medical treatment and psychological counseling, and at one point, caused him to vomit daily.”“I just want to let everyone know, I absolutely did not engage in any improper conduct. I was investigated by the office of congressional ethics, and they found 6-0, there wasn’t enough effort,” Farenthold told his constituents via Skype call when he decided not to run again in December.At that time, Farenthold was under heavy pressure after it was revealed he had settled a 2014 lawsuit by former communications director Lauren Greene, using around $84,000 of taxpayer money. She had alleged “gender discrimination,” “sexual harassment,” and “creating a hostile work environment.” This was at the rough peak of public exposure for the “#MeToo” movement affecting powerful men in several industries and branches of government.What exactly led Farenthold to expedite his departure is not clear.Farenthold has generally voted as a conservative and been broadly supportive of President Donald Trump. He is alleged in the sexual harassment lawsuit and, on the basis of his sometimes eccentric behavior – such as challenging fellow Republicans to duel him – to have problems with alcohol."
b'Michigan State Dean and Nassar Boss William Strampel Arrested for Sexual Assault',http://www.breitbart.com/tech/2018/04/06/michigan-state-dean-and-nassar-boss-william-strampel-arrested-for-sexual-assault/,"William Strampel, the former dean of the Michigan State’s osteopathic medical school, was arrested last week on charges related to the alleged inappropriate touching of a student and the storing of nude photos of female students. Strampel, who was arrested during an investigation into his handling of child sex abuse complaints against Dr. Larry Nassar, faces fourth-degree criminal sexual conduct charges.A university document including notes from Strampel’s personnel file reveals a trend of disturbing behavior.“Dean Strampel should not interject sex into every conversation with staff and students,” one commenter wrote. “As a female faculty (member), an argument may be made that I could have the possibility of being treated better than my male counterparts, especially if I have a pretty face and a curvaceous figure, well-dressed in short skirts and low-cut tops,” another stated.“I have witnessed unprofessional and sexual comments from the dean about female students – including remarks from the dean of a female wearing ‘come (expletive) me heels’ and another instance where he admitt(ed) to knowing a student for a long period and how ‘she certainly filled out nicely,'” another read.Documents from the investigation into Strampel revealed that the university was likely aware of his unprofessional conduct. The Detroit News published an editorial this week entitled “MSU knowingly kept a predator on payroll.”“The excerpts from Dr. William Strampel’s performance review raise a critical question: What’s it take to get fired from Michigan State University? ” the editorial began.In a 2010 document, Michigan State Provost Kim Wilcox endorsed Strampel in his role as dean despite concerns over his conduct. “Our several discussions over the past several months have reinforced my commitment and that of Dean Strampel to advancing the goals of the College within the broad mission of Michigan State University,” Wilcox wrote.Strampel’s arrest comes in the middle of an investigation into Michigan State University’s mishandling of child sex abuse allegations against Dr. Larry Nassar."
b'Conor McGregor Released on $50K Bail After New York Assault',http://www.breitbart.com/sports/2018/04/06/conor-mcgregor-released-50k-bail-new-york-assault/,"The 29-year-old, nicknamed “The Notorious,” was filmed lobbing a dolly through a window of the bus in a New York stadium at the end of a media event on Thursday. The bus was moving slowly through the Barclays Center loading dock at the time.The Irish father-of-one was also captured on surveillance throwing a chair toward a passenger window of the bus and punched a member of a security detail, his Brooklyn arraignment heard Friday.Two athletes were wounded, forcing them to be pulled from the upcoming UFC 223 card, the Ultimate Fighting Championship confirmed.Lightweight Michael Chiesa sustained facial cuts and flyweight Ray Borg multiple corneal abrasions.“I’m devastated to say the least,” tweeted Chiesa.McGregor spent Thursday night in a Brooklyn police station, after surrendering, and was escorted to a criminal court in handcuffs.He stood before a judge in jeans, saying nothing except “yes your honor.”The judge set bail at $50,000 in a package that allows McGregor to travel without restriction. His next court date was set for June 14.“He’s the most visible face on the planet. He has no criminal history and the bail package is completely appropriate,” McGregor’s lawyer Jim Walden told the court.UFC President Dana White told ESPN that no decision would be taken on McGregor’s lucrative UFC career until after this weekend’s fight card, and denied that Thursday’s fracas had been an elaborate publicity stunt.“Conor is in a lot of trouble. Obviously, the big question everybody’s been asking me is, ‘Are you firing Conor McGregor?'” White told the broadcaster. “This is bigger than Conor McGregor getting fired. There are so many more moving pieces to this thing.”– ‘Most disgusting thing ever’ –“This is the last stunt on Earth that we’d ever pull,” he said. “This is embarrassing for the sport and obviously for the UFC.”McGregor was charged with three counts of assault and one count of criminal mischief. Fellow MMA fighter Cian Cowley, 25, was hit with one count of assault and one count of criminal mischief. Bail was set for Cowley at $25,000.White accused the Irish star and other men of “storming the building” on Thursday.“They got down to the loading docks where the fighters were getting on the buses and attacked them, throwing trash cans, dollies, things like that,” White said. “Broke one of the windows, cut Michael Chiesa real bad.”White called it “the most disgusting thing that has ever happened in the history of the company,” and warned that McGregor would likely face legal action.“As you can imagine, he’s going to be sued beyond belief,” White said.The Irishman reportedly pocketed around $100 million for the superfight he lost in August in Las Vegas against ex-welterweight champion boxer Floyd Mayweather.Their matchup was one of the richest boxing bouts of all time.It was not clear what triggered Thursday’s alleged assault, but it appeared to be linked in part to the UFC’s decision to strip McGregor of his world title.McGregor reportedly turned up unannounced at the end of the UFC 223 press event.On Wednesday, White said the UFC would take back McGregor’s lightweight title, which would be awarded to the winner of Saturday’s UFC 223 fight between Khabib Nurmagomedov and Max Holloway in New York.McGregor reacted angrily to the decision on social media. “You’s’ll strip me of nothing,” he tweeted, invoking an expletive."
